gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2840071957	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/144456904	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Abangares		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.365241	-84.800661	100.0						2013-08-18T00:00:00	18	8	2013	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.144456904				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:57.791Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839946001	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132853839	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.7498	-82.816	5.0						2016-12-15T00:00:00	15	12	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.132853839				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:16.486Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839912427	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134451694	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431275	-84.004394	25.0						2017-02-09T00:00:00	9	2	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.134451694				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.202Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839845433	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115578297	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.472111	-83.612593	100.0						2016-02-28T00:00:00	28	2	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.115578297				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:42.633Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839841420	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/81983622	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.202336	-83.778666	100.0						2014-02-03T00:00:00	3	2	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.81983622				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:07.938Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839775024	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/120343141	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431538	-84.004342	25.0						2016-06-24T00:00:00	24	6	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.120343141				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.180Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839753559	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/122556953	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Parrita		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.4829	-84.2821	68.0						2016-08-16T00:00:00	16	8	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.122556953				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.087Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839727285	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/133451346	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.417152	-84.124517	10.0						2017-01-06T00:00:00	6	1	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.133451346				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:47.762Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839710516	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/82718014	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Monteverde		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.326078	-84.826498	100.0						2014-02-05T00:00:00	5	2	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.82718014				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:42.066Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839580754	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/119247834	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Playa Dominical		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.256911	-83.871229	1000.0						2016-03-05T00:00:00	5	3	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.119247834				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:55.312Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839569137	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113472992	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.449699	-84.068495	10.0						2015-04-10T00:00:00	10	4	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113472992				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:13.878Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839524215	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113088257	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431212	-84.004676	25.0						2015-12-10T00:00:00	10	12	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113088257				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:14.330Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839427168	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113631500	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.425604	-84.008731	100.0						2015-07-29T00:00:00	29	7	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113631500				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.377Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839415102	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113278524	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.735273	-82.836068	25.0						2015-12-20T00:00:00	20	12	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113278524				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:41.359Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839371958	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113100831	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431175	-84.004805	25.0						2015-12-10T00:00:00	10	12	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113100831				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.448Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839368709	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108834870	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.428538	-84.008581	10.0						2015-07-30T00:00:00	30	7	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.108834870				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:45.503Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839311991	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113894051	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Monteverde		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.305313	-84.7998	1000.0						2015-07-13T00:00:00	13	7	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113894051				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.774Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839234525	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/98332209	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.432835	-84.004598	25.0						2015-02-27T00:00:00	27	2	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.98332209				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.583Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839206383	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/96932453	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.650862	-82.737141	100.0						2014-02-16T00:00:00	16	2	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.96932453				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.460Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839201552	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/98332204	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431286	-84.004553	25.0						2015-02-27T00:00:00	27	2	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.98332204				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:13.424Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839166314	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/88042139	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.394039	-84.143045	100.0						2014-09-13T00:00:00	13	9	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.88042139				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:04.768Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839137558	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/83727220	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.740769	-82.820192	25.0						2014-04-24T00:00:00	24	4	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.83727220				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.154Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838960357	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/82082045	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.781085	-82.732664	999.0						2014-01-25T00:00:00	25	1	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.82082045				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.809Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838949352	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/81655885	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.3943	-83.9702	10.0						2014-02-09T00:00:00	9	2	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.81655885				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:52.582Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838947522	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/82719052	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Tortuguero NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.52167	-83.501472	100.0						2014-02-12T00:00:00	12	2	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.82719052				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.099Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838934115	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/87083396	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Talamanca		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.739353	-82.84544	25.0						2014-08-09T00:00:00	9	8	2014	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.87083396				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:43.316Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838838359	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/73664406	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.781085	-82.732664	999.0						2013-01-21T00:00:00	21	1	2013	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.73664406				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:42.251Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838241973	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/182656047	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Cahuita NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.734225	-82.83077	1000.0						2016-02-20T00:00:00	20	2	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.182656047				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.256Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837272521	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171652502	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Abangares		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.35215	-84.868058	10.0						2015-03-07T00:00:00	7	3	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.171652502				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:34.254Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836808376	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/145528172	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Talamanca		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.6509	-82.7389	65.0						2017-10-21T00:00:00	21	10	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.145528172				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.536Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836798984	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/144430616	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.400285	-84.129406	100.0						2013-07-11T00:00:00	11	7	2013	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.144430616				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.699Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836634922	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/138146373	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.589555	-83.526122	25.0						2017-05-09T00:00:00	9	5	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.138146373				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:29.069Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836532460	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134835707	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Monteverde		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.320623	-84.819729	25.0						2017-02-24T00:00:00	24	2	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.134835707				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.951Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836501989	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/133591999	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Matina		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.109211	-83.193442	100.0						2017-01-11T00:00:00	11	1	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.133591999				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.732Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836207997	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/120087281	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Manuel Antonio N.P.		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	9.389684	-84.144152	25.0						2016-06-15T00:00:00	15	6	2016	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.120087281				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.176Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836116930	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113172742	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Monteverde		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.330356	-84.826357	25.0						2015-12-07T00:00:00	7	12	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.113172742				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:26.097Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836096490	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/140991107	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.585491	-83.526588	25.0						2017-06-30T00:00:00	30	6	2017	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.140991107				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:50.255Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836057662	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/97582937	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - Tortuguero		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.542294	-83.508568	100.0						2015-01-11T00:00:00	11	1	2015	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.97582937				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:46.237Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2835949228	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134940968	Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus	Choloepus hoffmanni		SPECIES	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.417079	-84.010563	100.0						2013-02-03T00:00:00	3	2	2013	5219520	5219520	HUMAN_OBSERVATION		Observations	OBS.134940968				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:26.078Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
