gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1453413617	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5082694	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.942661	-83.692704	8.0						2016-05-04T14:58:00	4	5	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	5082694		Steven Easley	2017-02-10T03:10:46	CC_BY_NC_4_0	Steven Easley	Steven Easley			2020-11-08T16:52:44.353Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453366620	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4976873	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.382028	-84.142608							2017-01-06T10:09:00	6	1	2017	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4976873		Steve Mech	2017-01-20T14:00:20	CC_BY_NC_4_0	Steve Mech	Steve Mech			2020-11-08T17:06:42.435Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453366597	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4976872	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.389391	-84.144048							2017-01-06T11:52:00	6	1	2017	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4976872		Steve Mech	2017-01-20T14:00:19	CC_BY_NC_4_0	Steve Mech	Steve Mech			2020-11-08T17:06:55.302Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453352030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4945502	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.504778	-84.702582	27.0						2016-02-28T09:05:50	28	2	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4945502		Luca Catanzaro	2017-01-14T23:37:40	CC_BY_NC_4_0	Luca Catanzaro	Luca Catanzaro			2020-11-08T17:07:12.977Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453312677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4854869	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.502451	-84.695458	10.0						2016-12-27T17:46:08	27	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4854869		msr	2016-12-27T23:48:56	CC_BY_NC_4_0	msr	msr			2020-11-08T17:07:12.158Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453302939	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4831645	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.38462	-84.142242							2016-12-22T10:08:26	22	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4831645		Cullin	2016-12-30T04:52:11	CC_BY_NC_4_0	allysaurus1	allysaurus1			2020-11-08T17:07:17.143Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453301855	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4829462	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.365915	-84.50964							2016-12-09T15:23:00	9	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4829462		Wouter Koch	2016-12-25T02:40:45	CC_BY_4_0	Vijay Barve	Vijay Barve			2020-11-08T17:07:12.754Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1453281738	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4762270	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.363777	-84.509925	50.0						2016-12-09T11:24:33	9	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4762270		Cullin	2016-12-13T01:02:56	CC_BY_NC_4_0	libnaturalist	libnaturalist			2020-11-08T16:52:44.003Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453269836	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4732772	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.36583	-84.510027	9.0						2016-12-07T20:34:00	7	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4732772		Stein Arild Hoem	2016-12-07T22:49:00	CC0_1_0	Stein Arild Hoem	Stein Arild Hoem			2020-11-08T16:52:43.739Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453269550	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/4732110	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.36583	-84.510027	9.0						2016-12-07T13:32:00	7	12	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4732110		Wouter Koch	2016-12-07T20:54:04	CC0_1_0	Wouter Koch	Wouter Koch			2020-11-08T16:52:43.961Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1453214799	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/4559572	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.388827	-84.144105	339.0						2016-07-24T12:13:00	24	7	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	4559572		Tania Pérez Fiol	2016-11-13T21:41:18	CC_BY_4_0	Tania Pérez Fiol	Tania Pérez Fiol			2020-11-08T16:52:43.720Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1315048629	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3178817	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.274968	-84.82551	10361.0						2016-03-30T00:00:00	30	3	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	3178817		Scott Loarie		CC_BY_NC_4_0	libiaescobar	libiaescobar			2020-11-08T16:52:39.733Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1306573394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/191870	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.927128	-84.082012	11097.0						2013-01-21T00:00:00	21	1	2013	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	191870		John Oliver	2013-02-05T16:31:01	CC_BY_4_0	Marge and Don Rearick	Marge and Don Rearick			2020-11-08T16:52:27.139Z		GEODETIC_DATUM_ASSUMED_WGS84
1306572497	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1172608	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.33963	-83.366307	31283.0						2015-01-05T00:00:00	5	1	2015	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	1172608		John Oliver	2015-01-11T21:21:33	CC_BY_NC_4_0	nancyed	nancyed			2020-11-08T17:07:08.163Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1305112567	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1539823	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.7	-83.66667							2015-02-25T00:00:00	25	2	2015	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	1539823		John Oliver		CC_BY_NC_4_0	Carol Bock	Carol Bock			2020-11-08T17:06:22.688Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1291090960	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3532308	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.473523	-84.016742	48016.0						2016-06-17T00:00:00	17	6	2016	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	3532308		Chia aka Cory Chiappone	2016-06-27T20:54:03	CC_BY_4_0	Marge and Don Rearick	Marge and Don Rearick			2020-11-08T17:07:12.843Z		GEODETIC_DATUM_ASSUMED_WGS84
1253307407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2710374	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430492	-84.006844							2015-06-12T11:27:04	12	6	2015	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	2710374		Andy Jones	2016-02-23T18:09:37	CC_BY_NC_4_0	Andy Jones	Andy Jones			2020-11-08T17:07:13.066Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1249292366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2669836	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.431213	-84.003906							2014-03-01T08:36:18	1	3	2014	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	2669836		Chia aka Cory Chiappone	2016-02-11T17:45:23	CC_BY_NC_4_0	Andy Jones	Andy Jones			2020-11-08T16:52:37.746Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1233597987	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2611200	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.393203	-84.150484	130.0						2014-03-27T09:26:33	27	3	2014	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	2611200		Mike Patterson	2016-01-24T01:10:56	CC_BY_NC_4_0	Mike Patterson	Mike Patterson			2020-11-08T16:52:37.838Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1227720415	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1916913	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.161612	-83.940611	65.0						2015-07-20T14:38:00	20	7	2015	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	1916913		Annika Lindqvist	2015-09-04T03:50:49	CC_BY_4_0	Annika Lindqvist	Annika Lindqvist			2020-11-08T17:07:10.872Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1098905612	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1615186	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.479189	-84.614939							2013-08-29T00:00:00	29	8	2013	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	1615186		Cesar Pollo	2015-06-10T17:49:11	CC_BY_NC_4_0	Cesar Pollo	Cesar Pollo			2020-11-08T16:52:35.417Z		GEODETIC_DATUM_ASSUMED_WGS84
920763671	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR	Universidad de Costa Rica (UCR)		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	9.937148	-84.050476	250.0						2013-06-22T00:00:00	22	6	2013	2436353	2436353	HUMAN_OBSERVATION	naturgucker	naturgucker	1778376799				CC_BY_4_0		1482295182			2020-10-08T09:08:31.326Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
910494515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/665465	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.058119	-83.366479	5.0						2014-05-07T06:53:47	7	5	2014	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	665465		Esmeralda Arevalo Huezo	2014-05-07T12:59:40	CC_BY_NC_4_0	Esmeralda Arevalo Huezo	Esmeralda Arevalo Huezo			2020-11-08T16:52:30.966Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
899959963	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/603455	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.263033	-83.873967							2013-11-27T00:00:00	27	11	2013	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	603455		prascosur_9	2014-04-01T13:44:04	CC_BY_NC_4_0	prascosur_9	prascosur_9			2020-11-08T17:06:29.852Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
899939705	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/243256	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	Bradypus variegatus		SPECIES	Bradypus variegatus Schinz, 1825	Bradypus variegatus		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.402069	-84.138237	3330.0						2013-03-26T00:00:00	26	3	2013	2436353	2436353	HUMAN_OBSERVATION	iNaturalist	Observations	243256		Bruce Young	2013-04-23T03:02:20	CC_BY_NC_4_0	Bruce Young	Bruce Young			2020-11-08T17:06:56.916Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
